X.IncMSE,IncNodePurity,
trophic_invader,14.54121838,2.310742114
sentiment,14.11879971,5.197368024
journal_category,13.12321073,2.481998244
impactfactor,10.11081314,3.623668464
habitat_type,9.511909773,1.635210431
FWS_NOAA,9.046921537,0.535561893
fund_NSF,6.040490825,0.5914351
EPA_USDA_conserv,5.483424685,0.648628642
yiabs,2.108967994,3.698303607
last_author_english,-1.245990642,0.359025107
study_type,-2.07842404,0.422757507
X.IncMSE,IncNodePurity,
pubyear,35.71301425,6.676743717
citationsyr,15.8790144,3.791127757
sentiment,15.42762067,5.240565636
trophic_invader,13.66628173,2.287944074
journal_category,12.14645505,2.244913052
habitat_type,10.3579849,1.534238237
impactfactor,9.025681039,3.503746113
FWS_NOAA,7.420747123,0.629521923
fund_NSF,6.366056784,0.609588295
yiabs,4.333716441,3.600275309
EPA_USDA_conserv,3.695999299,0.600019544
last_author_english,2.41554185,0.383778232
study_type,-1.745019951,0.426446875
X.IncMSE,IncNodePurity,
pubyear,33.91222133,6.6373883
citationsyr,14.90078943,3.685989476
sentiment,13.9350475,5.223609381
trophic_invader,13.12403293,2.376625031
journal_category,11.98372838,2.507151461
impactfactor,10.8185651,3.522688464
habitat_type,9.649148282,1.584599508
FWS_NOAA,7.695195742,0.487336625
fund_NSF,5.69055842,0.637982152
EPA_USDA_conserv,5.281464027,0.626440943
yiabs,3.467231327,3.638816096
last_author_english,1.492671362,0.344769195
study_type,-3.079798941,0.427587453
X.IncMSE,IncNodePurity,
pubyear,34.02755676,6.566702677
citationsyr,16.66991917,3.726697363
sentiment,14.88577597,5.021618259
journal_category,13.68908011,2.461265216
trophic_invader,13.5191539,2.383034175
impactfactor,10.95611637,3.710637221
habitat_type,8.061030714,1.51194552
FWS_NOAA,7.214228508,0.572510748
fund_NSF,5.683555002,0.618403519
EPA_USDA_conserv,5.528368331,0.681640295
yiabs,3.270586178,3.735363365
last_author_english,1.504862607,0.343365465
study_type,-4.863580012,0.432567706
X.IncMSE,IncNodePurity,
pubyear,35.04527032,6.774689358
citationsyr,15.67840255,3.601409535
sentiment,13.25198361,5.124366166
journal_category,12.49717576,2.423669103
trophic_invader,11.75583019,2.416113093
habitat_type,9.152011015,1.554880626
impactfactor,8.805475691,3.594824534
FWS_NOAA,8.268281938,0.562835503
fund_NSF,5.963946845,0.59760386
EPA_USDA_conserv,4.414473249,0.674112143
yiabs,2.695231742,3.498283807
last_author_english,-0.306770273,0.38131795
study_type,-2.765039044,0.430753167
X.IncMSE,IncNodePurity,
